final_customer_id,Cashflow_Volatility_Ratio,Partner_Risk_Score,Avg_Payment_Speed_Days,Days_Active_Platform,Default,Loan_Amount_TRAD,Max_Days_in_Arrears_TRAD,Max_Utilization_TRAD,Unique_Loan_Count_TRAD
3876,2.2594910767526493,0.3546679480667132,20.26255496324517,338,1,11728.5,0,0.9835499999999999,1
3877,1.9542558805102472,0.7236069166535591,9.691147640160011,644,0,11728.5,0,0.9835499999999999,1
3878,1.2786474419038514,0.5675448119158949,10.258907434840085,134,0,11728.5,0,0.9835499999999999,1
3879,0.440598902325747,0.7286252946710885,24.921503347167288,313,0,11728.5,0,0.9835499999999999,1
3880,0.9823885362020696,0.7516746679755053,12.72319964806575,1050,0,11728.5,0,0.9835499999999999,1
3881,1.3244801003463311,0.4506510125606968,20.214966969911465,733,0,11728.5,0,0.9835499999999999,1
3882,1.227920069652712,0.6659700359499052,11.85632723855164,580,0,11728.5,0,0.9835499999999999,1
3883,0.3655778048468351,0.723335553520037,22.47861533663442,658,0,11728.5,0,0.9835499999999999,1
3884,0.6477887046903636,0.7131925142912721,19.484539754647408,763,0,11728.5,0,0.9835499999999999,1
3885,1.0634872230310086,0.6816698570326052,16.21295442191718,375,0,11728.5,0,0.9835499999999999,1
3886,1.5246647437244838,0.5168668720278982,21.999506320029656,256,0,11728.5,0,0.9835499999999999,1
3887,0.2959168747455987,0.5397057954030187,19.55819404765112,1320,0,11728.5,0,0.9835499999999999,1
3888,1.002729332576919,0.4932929015869224,13.666404414641017,512,0,11728.5,0,0.9835499999999999,1
3889,1.204216637196614,0.783106835625963,18.07170979370093,1441,0,11728.5,0,0.9835499999999999,1
3890,1.8400029835418727,0.6826643737290098,22.014659272417425,1075,0,11728.5,0,0.9835499999999999,1
3891,1.6748348284639063,0.692237014106093,24.64617133642573,695,1,11728.5,0,0.9835499999999999,1
3892,1.5675953033864267,0.4441759834232658,17.22768201238577,726,0,11728.5,0,0.9835499999999999,1
3893,0.6838858207504426,0.6949595804108192,28.718719562723383,1375,0,11728.5,0,0.9835499999999999,1
3894,0.3517617137210644,0.7950455607974024,13.5328975903462,502,0,11728.5,0,0.9835499999999999,1
3895,0.8729895842168071,0.4237240638138581,8.658930636220733,999,0,11728.5,0,0.9835499999999999,1
3896,2.0157253284638053,0.6196890611882544,9.53362986902926,1076,0,11728.5,0,0.9835499999999999,1
3897,2.549947361771325,0.4644476302682792,17.940286271846876,512,0,11728.5,0,0.9835499999999999,1
3898,1.6927077427080846,0.6369576887905168,18.07214808713148,1082,0,11728.5,0,0.9835499999999999,1
3899,1.4298999741536658,0.5648512153643614,18.75361526739611,1224,0,11728.5,0,0.9835499999999999,1
3900,1.3878888630519863,0.7571363250462404,13.991659872968226,517,1,11728.5,0,0.9835499999999999,1
3901,0.7916220203996209,0.7253859345139587,31.35428883822412,1026,0,11728.5,0,0.9835499999999999,1
3902,1.0222068043130828,0.8937256608451066,27.06558071093879,440,1,11728.5,0,0.9835499999999999,1
3903,3.0,0.6918883226049259,11.134277017565935,202,0,11728.5,0,0.9835499999999999,1
3904,0.6277992661644803,0.750773170315641,17.38842436490736,830,0,11728.5,0,0.9835499999999999,1
3905,2.9120790446671574,0.6163438777527283,18.29570633645191,505,0,11728.5,0,0.9835499999999999,1
3906,0.9109958905128146,0.5345403023157131,22.11378020535613,1210,0,11728.5,0,0.9835499999999999,1
3907,2.4479703813546374,0.825214365203513,8.85479219842577,94,0,11728.5,0,0.9835499999999999,1
3908,0.4751669772352249,0.8864882580320619,7.715245465071632,1160,0,11728.5,0,0.9835499999999999,1
3909,1.5707332062557309,0.8058483548857379,10.686537146902417,490,0,11728.5,0,0.9835499999999999,1
3910,0.7103041065472514,0.7196842184694299,27.02464806407887,1402,0,11728.5,0,0.9835499999999999,1
3911,0.4727633583493798,0.5538859668272085,14.071770616451651,771,0,11728.5,0,0.9835499999999999,1
3912,1.260010967696542,0.8712442260140418,22.85117623997314,671,0,11728.5,0,0.9835499999999999,1
3913,2.02522959252764,0.7869263973455518,21.532984029818124,1419,0,11728.5,0,0.9835499999999999,1
3914,0.6656675793484365,1.0,16.921896991588028,246,0,11728.5,0,0.9835499999999999,1
3915,0.4495943369314414,0.526836407464014,22.964619623733945,409,0,11728.5,0,0.9835499999999999,1
3916,1.0459160888069865,0.829384975187107,10.634874735233817,1117,0,11728.5,0,0.9835499999999999,1
3917,1.048686892250022,0.7823659757312197,15.171392161249816,978,0,11728.5,0,0.9835499999999999,1
3918,1.5357084054975667,0.6486959199627915,4.699733316047986,480,0,11728.5,0,0.9835499999999999,1
3919,1.9537619961891028,0.9045752320304656,18.58609244091257,680,0,11728.5,0,0.9835499999999999,1
3920,1.066466546880343,0.7603517722636821,13.24607005652472,791,0,11728.5,0,0.9835499999999999,1
3921,3.0,0.5594660457307519,31.139566931804914,916,1,11728.5,0,0.9835499999999999,1
3922,1.2643281150390386,0.6822491475588385,18.352104756541895,1262,0,11728.5,0,0.9835499999999999,1
3923,0.8977569506514199,0.557671178934533,22.916165008719755,361,0,11728.5,0,0.9835499999999999,1
3924,0.4202353298461883,0.6297226426921729,21.916892050217395,1439,0,11728.5,0,0.9835499999999999,1
3925,0.944031530737278,0.8055739230309599,17.534101381768156,998,0,11728.5,0,0.9835499999999999,1
3926,0.9031811223237656,0.8483911067851324,23.95252465201052,737,0,11728.5,0,0.9835499999999999,1
3927,1.966357561493696,0.7331818500684048,18.19842926540785,918,0,11728.5,0,0.9835499999999999,1
3928,1.4586191119744802,0.5874887685115702,20.85352867040187,988,0,11728.5,0,0.9835499999999999,1
3929,0.5446447819915708,0.7572412630593035,32.14797991457603,1031,0,11728.5,0,0.9835499999999999,1
3930,1.2255045439915802,0.8085099456936455,19.153584702624347,112,0,11728.5,0,0.9835499999999999,1
3931,1.6535404279040538,0.4041832382140423,14.83326976140147,1366,0,11728.5,0,0.9835499999999999,1
3932,2.7643867375397324,0.7174718162546375,13.7531014275438,887,0,11728.5,0,0.9835499999999999,1
3933,1.8823149588865984,0.6714715302401003,17.501581300915067,804,0,11728.5,0,0.9835499999999999,1
3934,1.7445698004850412,0.8430566883114358,18.703097110436996,1167,0,11728.5,0,0.9835499999999999,1
3935,1.1457410086040445,0.7578533747292248,18.354902686651517,1005,0,11728.5,0,0.9835499999999999,1
3936,1.3951294452385217,0.7726527552209178,8.508030350380439,1371,0,11728.5,0,0.9835499999999999,1
3937,2.338951940643591,0.6277133550428556,4.4186692647350885,1211,0,11728.5,0,0.9835499999999999,1
3938,0.4967509731652108,0.7002477575698653,12.187670944098612,746,0,11728.5,0,0.9835499999999999,1
3939,0.8961355478825054,0.8415527454705831,18.352256876890912,1096,0,11728.5,0,0.9835499999999999,1
3940,0.6952100497289547,0.6902680400544584,18.379136989216253,1310,0,11728.5,0,0.9835499999999999,1
3941,1.3874837727235378,0.726200433359736,20.727200831316388,955,0,11728.5,0,0.9835499999999999,1
3942,2.3120470602686938,0.46960640523369,20.17801856439925,1310,0,11728.5,0,0.9835499999999999,1
3943,0.7724526457936544,0.6897189945509176,15.002856191379127,1217,0,11728.5,0,0.9835499999999999,1
3944,0.2633733634918953,0.3982000047840835,11.87592805965189,198,0,11728.5,0,0.9835499999999999,1
3945,0.8630070256115127,0.6225782695962615,21.12637552463364,545,0,11728.5,0,0.9835499999999999,1
3946,1.91187462391016,0.7095273336590349,19.35669542829784,925,0,11728.5,0,0.9835499999999999,1
3947,1.5258901455474114,0.8150546191726855,11.440742734578018,1412,0,11728.5,0,0.9835499999999999,1
3948,1.4289097611258157,0.5501260084822036,21.748650673599887,997,1,11728.5,0,0.9835499999999999,1
3949,0.9342642282611108,0.7560526215205152,23.742218937646197,812,0,11728.5,0,0.9835499999999999,1
3950,0.5130312898909893,0.9202740106543192,22.736801190597458,1391,0,11728.5,0,0.9835499999999999,1
3951,1.5055775714331157,0.6038884201426566,23.78682736352101,821,0,11728.5,0,0.9835499999999999,1
3952,0.6699386847919638,0.4679420617416013,13.496350295848874,1463,0,11728.5,0,0.9835499999999999,1
3953,3.0,0.7434759935585632,23.11079346260265,1055,0,11728.5,0,0.9835499999999999,1
3954,1.5562892861313344,0.5212004490195561,17.052955626469295,322,1,11728.5,0,0.9835499999999999,1
3955,0.7800564567006609,0.577150213978972,30.268927556752907,470,0,11728.5,0,0.9835499999999999,1
3956,0.7658023674787752,0.8385005412553729,23.36476555314733,493,1,11728.5,0,0.9835499999999999,1
3957,1.0452263617057769,0.981534891306502,20.576398798506585,1483,0,11728.5,0,0.9835499999999999,1
3958,0.9572399828252468,0.5498964825487772,28.297551314232734,1000,0,11728.5,0,0.9835499999999999,1
3959,2.159982814291669,0.589387038997688,14.96222617651988,716,0,11728.5,0,0.9835499999999999,1
3960,1.2359621082951375,0.634019655638677,21.304115372641768,1377,0,11728.5,0,0.9835499999999999,1
3961,0.7124973804944432,0.6178287919711859,31.41349507675933,894,1,11728.5,0,0.9835499999999999,1
3962,3.0,0.9899938770718052,22.87913296205127,757,1,11728.5,0,0.9835499999999999,1
3963,1.1383558663609576,0.620414825546832,18.908659265640598,1439,0,11728.5,0,0.9835499999999999,1
3964,1.7529565255119417,0.6418372128210806,16.3811117963522,345,0,11728.5,0,0.9835499999999999,1
3965,0.7672551260262167,0.9424266209762238,12.190361222390564,628,0,11728.5,0,0.9835499999999999,1
3966,1.3741967473162529,0.7865014467308951,16.262669430718592,420,0,11728.5,0,0.9835499999999999,1
3967,1.331979251021811,0.8478848849423866,13.087022402966475,598,0,11728.5,0,0.9835499999999999,1
3968,0.3556566160566388,0.5640830690466412,16.618746565062413,940,0,11728.5,0,0.9835499999999999,1
3969,3.0,0.6204730475236395,17.33885471501894,1061,0,11728.5,0,0.9835499999999999,1
3970,2.397404458599161,0.5440422463481559,23.932494288782294,1066,0,11728.5,0,0.9835499999999999,1
3971,0.8708224320395823,0.8201892319053723,15.548307050377598,1172,1,11728.5,0,0.9835499999999999,1
3972,0.5704316955036917,0.8837864811675165,14.420215508589283,718,0,11728.5,0,0.9835499999999999,1
3973,1.361431838413607,0.610033844622773,23.32340924194244,1080,0,11728.5,0,0.9835499999999999,1
3974,1.1641819128884765,0.6453638015643586,22.18017677858644,919,0,11728.5,0,0.9835499999999999,1
3975,1.3680705221322982,0.6519264902442012,16.53930732704385,1132,0,11728.5,0,0.9835499999999999,1
3976,1.2397954889100775,0.4679164010082736,21.605415662868957,900,0,11728.5,0,0.9835499999999999,1
3977,1.4974214470680525,0.5989266883360519,16.427818094529655,173,0,11728.5,0,0.9835499999999999,1
3978,2.633683455193204,0.8159899322145401,16.720890228963952,927,0,11728.5,0,0.9835499999999999,1
3979,1.5540461096227705,0.5686872243332358,27.323213432142968,322,0,11728.5,0,0.9835499999999999,1
3980,0.5887266472855435,0.7139472793307482,17.173025880692386,564,0,11728.5,0,0.9835499999999999,1
3981,2.503119393889591,0.5037971538303765,15.564946688899385,393,0,11728.5,0,0.9835499999999999,1
3982,2.957572226647672,0.6783998633306698,18.10728159005789,1003,0,11728.5,0,0.9835499999999999,1
3983,3.0,0.6155018268120988,6.207878140823686,1133,0,11728.5,0,0.9835499999999999,1
3984,0.5632135474853044,0.5167492774324349,16.992292359425274,546,0,11728.5,0,0.9835499999999999,1
3985,1.278553304513528,0.8185579144232666,19.528400646541648,1153,0,11728.5,0,0.9835499999999999,1
3986,0.3168714138582375,0.8269941041801527,29.888317226247185,997,0,11728.5,0,0.9835499999999999,1
3987,1.5401649080278652,0.5545691931646037,18.554278286781766,755,0,11728.5,0,0.9835499999999999,1
3988,0.7953920200371979,0.6675724803709409,20.627499628272023,442,0,11728.5,0,0.9835499999999999,1
3989,3.0,0.7066478024608673,20.078589338194806,378,1,11728.5,0,0.9835499999999999,1
3990,0.6943570413179567,0.4277857319308225,31.61161626310208,975,0,11728.5,0,0.9835499999999999,1
3991,0.4011139117633299,0.4904360910408951,24.01620464638764,274,0,11728.5,0,0.9835499999999999,1
3992,0.8329695064221727,0.8929426654550171,9.294010928760557,729,0,11728.5,0,0.9835499999999999,1
3993,0.3378029091049672,0.5402309655246144,25.374950662858595,738,0,11728.5,0,0.9835499999999999,1
3994,1.734396774784209,0.8887274662377543,12.330439552325384,1268,0,11728.5,0,0.9835499999999999,1
3995,0.3201230493910512,0.4981879488425003,14.078208301968305,682,0,11728.5,0,0.9835499999999999,1
3996,1.1242032344675188,0.7988241665710604,10.20157074074109,269,0,11728.5,0,0.9835499999999999,1
3997,0.3176874974144361,0.6533045338734497,28.93400581807234,941,0,11728.5,0,0.9835499999999999,1
3998,0.9119421866739912,0.6743850596268449,25.118057213733653,1305,0,11728.5,0,0.9835499999999999,1
3999,2.9624804091158845,0.9783903870300944,25.383969419269675,1295,1,11728.5,0,0.9835499999999999,1
4000,1.3721635597737023,0.5118720048521976,24.21532627457669,230,0,11728.5,0,0.9835499999999999,1
4001,0.6582989213956519,0.7892197294391606,22.14445256267515,1272,0,11728.5,0,0.9835499999999999,1
4002,1.084672292313397,0.7830234495336732,16.0818495816559,1066,0,11728.5,0,0.9835499999999999,1
4003,1.1171827596565571,1.0,19.23629093804944,844,0,11728.5,0,0.9835499999999999,1
4004,1.4675263195343675,0.5384303769652171,14.901944799334636,266,0,11728.5,0,0.9835499999999999,1
4005,0.4866962739238621,0.6061022809744845,12.891988348724125,292,0,11728.5,0,0.9835499999999999,1
4006,1.5770253210317438,0.822388342874883,14.157107903701212,1012,0,11728.5,0,0.9835499999999999,1
4007,0.2181363443357773,0.6699604211197205,32.125033719444886,614,0,11728.5,0,0.9835499999999999,1
4008,0.7573492802079469,0.6305423564902375,15.70619005002077,1031,0,11728.5,0,0.9835499999999999,1
4009,0.8245114041601467,0.8436267232484748,24.00465765256856,516,0,11728.5,0,0.9835499999999999,1
4010,1.616068092473391,0.6600147345544418,30.46301858731364,333,0,11728.5,0,0.9835499999999999,1
4011,1.120279840409304,0.5662211394427873,22.684234475426447,961,0,11728.5,0,0.9835499999999999,1
4012,0.4755240441146148,0.8089315232142971,13.27188576494436,976,0,11728.5,0,0.9835499999999999,1
4013,0.612016598264596,0.756293201204179,13.58033826537407,1469,0,11728.5,0,0.9835499999999999,1
4014,1.2450902356555693,0.6530730106591035,18.713117262766723,815,1,11728.5,0,0.9835499999999999,1
4015,1.0539653711481216,0.6459547721859967,31.540671155925143,108,0,11728.5,0,0.9835499999999999,1
4016,0.7807701569122238,0.5627640092589155,26.541255987410125,886,0,11728.5,0,0.9835499999999999,1
4017,0.8282002767542425,0.8087645282673013,21.219900053918806,688,0,11728.5,0,0.9835499999999999,1
4018,1.6781647713297745,0.6459838274118437,16.774951453447514,1324,0,11728.5,0,0.9835499999999999,1
4019,0.8100854494580899,0.5845231144639494,20.276667853838823,1052,0,11728.5,0,0.9835499999999999,1
4020,1.0482742636139208,0.5071667249212217,19.13546813538246,748,0,11728.5,0,0.9835499999999999,1
4021,3.0,0.7588231536863254,19.097448838882617,1126,0,11728.5,0,0.9835499999999999,1
4022,0.4703822663800475,0.6237125531630504,12.747556425492627,698,0,11728.5,0,0.9835499999999999,1
4023,0.3638165074187184,0.3980987029016392,12.634836013285769,433,1,11728.5,0,0.9835499999999999,1
4024,1.768539029838759,0.519509681553393,19.972842446050944,508,0,11728.5,0,0.9835499999999999,1
4025,0.7355139026731514,0.6649604596511526,11.042095950987228,1196,0,11728.5,0,0.9835499999999999,1
4026,0.9130701957284278,0.6691693502624247,14.24933461909503,640,0,11728.5,0,0.9835499999999999,1
4027,0.6916371387374953,0.6634686624444024,18.17786632871052,648,0,11728.5,0,0.9835499999999999,1
4028,0.9456525275245614,0.6425865832648657,19.984764712794608,762,0,11728.5,0,0.9835499999999999,1
4029,2.8838403687744423,0.4786219415895383,24.69449543766202,436,0,11728.5,0,0.9835499999999999,1
4030,1.7883207931481857,0.5688177213776423,10.48170123925062,779,0,11728.5,0,0.9835499999999999,1
4031,1.85397893865835,0.8775665479726151,10.499997522708494,634,0,11728.5,0,0.9835499999999999,1
4032,0.4724911636582518,0.8554342190279598,25.83788887817472,778,0,11728.5,0,0.9835499999999999,1
4033,0.553943688929985,0.7866927673516076,28.058942200516547,1312,0,11728.5,0,0.9835499999999999,1
4034,0.2012017393946563,0.7734253906061002,11.735487465512216,483,0,11728.5,0,0.9835499999999999,1
4035,0.6800231123431568,0.8357133862098237,12.92865892154115,1202,0,11728.5,0,0.9835499999999999,1
4036,1.9621129176995091,0.5318807893761849,21.27336699052164,1464,0,11728.5,0,0.9835499999999999,1
4037,1.5070708152994143,0.7049392550135423,18.29234067217152,870,0,11728.5,0,0.9835499999999999,1
4038,0.9676276180929432,0.531959927402956,18.339075110955253,312,0,11728.5,0,0.9835499999999999,1
4039,1.0904820320990702,0.534562829535209,13.316189878109872,630,0,11728.5,0,0.9835499999999999,1
4040,0.7310076709255293,0.7552097406620412,22.318173299077458,1153,0,11728.5,0,0.9835499999999999,1
4041,1.2496397745734933,0.8420125658703812,16.577023024190012,312,0,11728.5,0,0.9835499999999999,1
4042,1.749844571470358,0.6709226298366192,16.379699378587734,221,0,11728.5,0,0.9835499999999999,1
4043,0.4191476340943776,0.9473500648314253,11.212568191724102,426,0,11728.5,0,0.9835499999999999,1
4044,1.3228501490617182,0.7317676490568304,22.74805019337602,492,1,11728.5,0,0.9835499999999999,1
4045,1.9337496126073792,0.5834821701375232,15.831808177289648,1484,0,11728.5,0,0.9835499999999999,1
4046,0.8615172729346843,0.5369907172189492,17.729090310698684,1308,0,11728.5,0,0.9835499999999999,1
4047,1.6827348677092466,0.8527197226277073,25.13878060062788,570,0,11728.5,0,0.9835499999999999,1
4048,3.0,0.7192688673609722,11.71895428239199,1027,0,11728.5,0,0.9835499999999999,1
4049,1.0381022890034757,0.8014071067254223,17.4799372477589,459,0,11728.5,0,0.9835499999999999,1
4050,1.399316957412981,0.3013055109320137,8.651088081820102,555,0,11728.5,0,0.9835499999999999,1
4051,0.7097558437025762,0.7367008051520407,14.858152691957752,558,0,11728.5,0,0.9835499999999999,1
4052,1.2321377852825688,0.6232338717255644,25.72930946290103,1427,0,11728.5,0,0.9835499999999999,1
4053,1.456684517570534,0.4909360696124702,8.751597403174031,745,0,11728.5,0,0.9835499999999999,1
4054,1.2422265871147444,0.6905976485577362,19.41408688061868,983,0,11728.5,0,0.9835499999999999,1
4055,0.5994053540291033,0.8637720300481683,27.62125040066826,661,0,11728.5,0,0.9835499999999999,1
4056,1.2508421729260577,1.0,21.292518693980668,1308,0,11728.5,0,0.9835499999999999,1
4057,2.6573185839735327,0.7363228610983765,14.497179956737677,1002,0,11728.5,0,0.9835499999999999,1
4058,1.4465500689683213,0.5936280115057716,11.329604822855838,281,1,11728.5,0,0.9835499999999999,1
4059,1.968343475121945,0.58457461652223,6.42233083675514,378,0,11728.5,0,0.9835499999999999,1
4060,0.9586711405843672,0.8444698543097798,27.373961657673515,544,0,11728.5,0,0.9835499999999999,1
4061,1.7331492747803163,0.5504688821270661,15.474705057029876,864,0,11728.5,0,0.9835499999999999,1
4062,1.306772952375452,0.7933641069291644,7.188113512570151,954,0,11728.5,0,0.9835499999999999,1
4063,0.6246608367045715,0.7440521784939426,11.873010159643623,862,0,11728.5,0,0.9835499999999999,1
4064,1.3379152285753966,0.7274652087824318,11.531422173785922,742,0,11728.5,0,0.9835499999999999,1
4065,0.6095599362987223,0.4647822115178811,15.029315744190512,743,0,11728.5,0,0.9835499999999999,1
4066,0.7559892179079151,0.6464562696660512,32.33013369911207,1184,0,11728.5,0,0.9835499999999999,1
4067,1.2381235710866385,0.481276331296358,23.537638758969408,248,0,11728.5,0,0.9835499999999999,1
4068,1.320943909533349,0.6117628898024852,20.905842484890037,861,0,11728.5,0,0.9835499999999999,1
4069,0.5414310895725296,0.8375707992280768,25.184829294062844,967,0,11728.5,0,0.9835499999999999,1
4070,2.08004902409044,0.8846586855033347,29.003169530496628,152,0,11728.5,0,0.9835499999999999,1
4071,1.5576897077335363,0.7320922974236328,21.168782566482047,729,0,11728.5,0,0.9835499999999999,1
4072,0.7240918272893262,0.6144489231349022,26.64718473377319,861,0,11728.5,0,0.9835499999999999,1
4073,0.4393095988673713,0.9382148998540628,14.155426317742474,551,0,11728.5,0,0.9835499999999999,1
4074,1.0131428707133925,0.612461404936573,12.82361197400966,296,0,11728.5,0,0.9835499999999999,1
4075,0.8457206047820077,0.5296470262286493,11.810411270270787,658,0,11728.5,0,0.9835499999999999,1
4076,1.182799722320734,0.8044724451875175,19.763690605256595,1148,0,11728.5,0,0.9835499999999999,1
4077,0.8888115935502622,0.768660106385456,3.0,443,0,11728.5,0,0.9835499999999999,1
4078,0.3313851064043203,0.6186136133611239,25.94821857186412,1255,0,11728.5,0,0.9835499999999999,1
4079,0.8754579457332929,0.7150337844354351,15.037993168535415,678,0,11728.5,0,0.9835499999999999,1
4080,0.9200093309615368,0.7663239983277659,22.95773212798616,1009,0,11728.5,0,0.9835499999999999,1
4081,1.6163921776810664,0.7305518261577724,9.649150051093724,1136,0,11728.5,0,0.9835499999999999,1
4082,0.7269338435980769,0.768840843244687,24.667484475280933,467,0,11728.5,0,0.9835499999999999,1
4083,3.0,0.6241427707660038,26.29711242087492,1228,1,11728.5,0,0.9835499999999999,1
4084,0.3509946385598989,0.7789367566359398,18.617465127426566,1212,0,11728.5,0,0.9835499999999999,1
4085,2.4271081785022117,0.7026336756374922,21.16666207588916,628,0,11728.5,0,0.9835499999999999,1
4086,0.9660000601265044,0.629228421769547,11.842593903352356,1211,0,11728.5,0,0.9835499999999999,1
4087,1.8510460716205,0.6631172856650087,18.27329313070797,558,0,11728.5,0,0.9835499999999999,1
4088,1.159374795511284,0.6853147246113372,23.833721850551925,762,0,11728.5,0,0.9835499999999999,1
4089,2.189631624338603,0.4831932494408081,16.181961579971926,1077,1,11728.5,0,0.9835499999999999,1
4090,0.8759754805022759,0.6045011130145107,27.158270874173716,180,0,11728.5,0,0.9835499999999999,1
4091,0.5716820749736938,0.7097358273389178,7.3008016699269085,1043,0,11728.5,0,0.9835499999999999,1
4092,2.591670302688008,0.4973513446916721,16.028090471281157,1221,0,11728.5,0,0.9835499999999999,1
4093,1.0324262476669592,0.6070114507278128,6.472921040114221,151,0,11728.5,0,0.9835499999999999,1
4094,1.262299533451289,1.0,19.896975676542255,1191,0,11728.5,0,0.9835499999999999,1
4095,2.318339388177801,0.5306112452768208,16.72186038818368,1399,0,11728.5,0,0.9835499999999999,1
4096,0.5950123333948326,0.6424279131024355,16.94476905072376,1159,0,11728.5,0,0.9835499999999999,1
4097,1.579794126054442,0.5749424082206903,22.440013349034032,215,0,11728.5,0,0.9835499999999999,1
4098,0.7757407855223903,0.6824694994069994,16.29747053814687,490,0,11728.5,0,0.9835499999999999,1
4099,1.0209140838419797,0.577762248529753,34.84019974896213,1087,0,11728.5,0,0.9835499999999999,1
4100,1.1541537359003844,0.663513531506135,22.8511650915092,796,0,11728.5,0,0.9835499999999999,1
4101,0.4492691548336446,0.592217944727516,18.180274089288524,914,0,11728.5,0,0.9835499999999999,1
4102,0.6926002918073703,0.8582691724554736,13.951740757305547,735,0,11728.5,0,0.9835499999999999,1
4103,2.485922294719827,0.7122455556579319,12.535681265533787,1297,0,11728.5,0,0.9835499999999999,1
4104,1.880832904709208,0.549554101455517,20.62216972596813,1074,0,11728.5,0,0.9835499999999999,1
4105,1.06440531507579,0.826119478574904,14.840765575762363,671,0,11728.5,0,0.9835499999999999,1
4106,1.278738538390103,0.556260007595483,23.94530609966358,445,0,11728.5,0,0.9835499999999999,1
4107,0.9263107630574317,0.4653879716632523,17.506325999373637,1469,0,11728.5,0,0.9835499999999999,1
4108,2.4941550923140263,0.6995436268850789,17.52650330291075,1035,0,11728.5,0,0.9835499999999999,1
4109,0.9799913374664864,0.9860896636509968,18.687903044215314,1180,0,11728.5,0,0.9835499999999999,1
4110,1.270112215566539,0.4258503806626168,17.087881160021432,1276,0,11728.5,0,0.9835499999999999,1
4111,2.198154372068124,0.5003518117646354,19.6628642269802,712,0,11728.5,0,0.9835499999999999,1
4112,0.6932095871839105,0.8128788494741266,30.41707780270548,850,0,11728.5,0,0.9835499999999999,1
4113,2.815876302601875,0.6036517900582059,21.24491602804416,492,0,11728.5,0,0.9835499999999999,1
4114,0.441191240394842,0.7917922850869814,20.540053410458697,420,0,11728.5,0,0.9835499999999999,1
4115,2.938165122931176,0.5743766639587079,22.722043909986184,382,0,11728.5,0,0.9835499999999999,1
4116,0.8837285352105759,0.7212943266113764,17.348943628669435,185,0,11728.5,0,0.9835499999999999,1
4117,0.9554056648997336,0.9616710888078231,12.218084557211927,504,0,11728.5,0,0.9835499999999999,1
4118,0.3555796149724759,0.5208115529467193,3.0,528,0,11728.5,0,0.9835499999999999,1
4119,0.8412412237864046,0.8535641215205956,5.695031694020992,943,0,11728.5,0,0.9835499999999999,1
4120,0.5922159568654364,0.801956019494813,22.4876595194674,1184,0,11728.5,0,0.9835499999999999,1
4121,0.7675222519102837,0.4766133623351636,20.21279558735602,1498,0,11728.5,0,0.9835499999999999,1
4122,1.0177694515518323,0.783835078561266,17.1120813077737,1465,0,11728.5,0,0.9835499999999999,1
4123,1.963394707480739,0.7109209193293908,32.17372705373606,399,0,11728.5,0,0.9835499999999999,1
4124,1.251774332519639,0.7136641014870594,17.794445373612895,251,0,11728.5,0,0.9835499999999999,1
4125,1.3292381945024612,0.7504776349677554,3.8294393338892734,1344,0,11728.5,0,0.9835499999999999,1
4126,0.5727467492756443,0.6474451233376292,22.502966409517057,1441,0,11728.5,0,0.9835499999999999,1
4127,0.65151656697976,0.7105148438413597,24.96569036839905,500,0,11728.5,0,0.9835499999999999,1
4128,3.0,0.7362178637560433,22.32050840301214,388,0,11728.5,0,0.9835499999999999,1
4129,0.7109731448433796,0.8119086908328292,25.054355224482748,1200,1,11728.5,0,0.9835499999999999,1
4130,2.9853737585012032,0.4709258449932878,7.434719889147107,489,0,11728.5,0,0.9835499999999999,1
4131,0.9551979148152708,0.8936328844736656,18.568123797911397,1494,0,11728.5,0,0.9835499999999999,1
4132,1.1066890961785287,0.5267064485411179,13.019844282038685,600,0,11728.5,0,0.9835499999999999,1
4133,2.100591761318897,0.8142442696219581,21.138588532540066,807,0,11728.5,0,0.9835499999999999,1
4134,2.370581901723222,0.7119167648909169,27.121880868265546,626,0,11728.5,0,0.9835499999999999,1
4135,1.03408033225006,0.5078265485801954,15.791230369662598,670,0,11728.5,0,0.9835499999999999,1
4136,0.8755125154874206,0.7792218204556006,21.909621124460653,604,0,11728.5,0,0.9835499999999999,1
4137,1.068705102347156,0.5581890041207243,12.74122060185941,797,0,11728.5,0,0.9835499999999999,1
4138,1.353609214080567,0.860319333273646,17.894906902053116,1316,0,11728.5,0,0.9835499999999999,1
4139,1.8866112156594868,0.5933747742248133,14.91474944626949,532,0,11728.5,0,0.9835499999999999,1
4140,1.1079793105882765,0.4757520853591933,28.80600535197891,278,1,11728.5,0,0.9835499999999999,1
4141,1.6021264511190334,0.9300767657554442,11.521091334336797,1455,0,11728.5,0,0.9835499999999999,1
4142,2.9535736363908884,0.7271985506855363,18.529419564937985,918,0,11728.5,0,0.9835499999999999,1
4143,1.3892801945390485,0.8300786688641972,26.21587438949901,664,0,11728.5,0,0.9835499999999999,1
4144,1.3324131725252384,0.5722792181869949,6.330237297599371,1009,0,11728.5,0,0.9835499999999999,1
4145,0.4442594701308009,0.4162284194937699,20.58750419538054,625,0,11728.5,0,0.9835499999999999,1
4146,0.2279935175802536,0.9512803636131664,18.666674783990487,1126,0,11728.5,0,0.9835499999999999,1
4147,1.3951827880337466,0.6990359781731577,13.912918144640509,867,0,11728.5,0,0.9835499999999999,1
4148,1.0440479956321689,0.773702784124532,25.296634129775725,794,0,11728.5,0,0.9835499999999999,1
